Left,Right
"[0.5601104497909546, 0.586449146270752, 3.930782810357414e-08, 0.5881228446960449, 0.5415486693382263, -0.024620577692985535, 0.6037662625312805, 0.46560537815093994, -0.031221948564052582, 0.5920549631118774, 0.3986413776874542, -0.035595525056123734, 0.5729804635047913, 0.3506762683391571, -0.038861148059368134, 0.5762542486190796, 0.3732583224773407, -0.002023575594648719, 0.5665849447250366, 0.30517467856407166, -0.015078159049153328, 0.5539942979812622, 0.2836151421070099, -0.02960883267223835, 0.5425532460212708, 0.2907863259315491, -0.03805853798985481, 0.551393449306488, 0.38111913204193115, 0.004462098237127066, 0.5344215631484985, 0.3119407892227173, -0.010317990556359291, 0.5211787819862366, 0.30386441946029663, -0.028857320547103882, 0.5128062963485718, 0.3303675055503845, -0.03998420014977455, 0.5328799486160278, 0.40120577812194824, 0.0071284957230091095, 0.5160700678825378, 0.3344361186027527, -0.00925858411937952, 0.5024338960647583, 0.32674840092658997, -0.027306897565722466, 0.4948165714740753, 0.3559092581272125, -0.036854371428489685, 0.5177733302116394, 0.4319288432598114, 0.007865838706493378, 0.5037818551063538, 0.37950557470321655, -0.008506862446665764, 0.49272987246513367, 0.3681804835796356, -0.021713633090257645, 0.48472991585731506, 0.38425278663635254, -0.028802691027522087]",[]
"[0.5715282559394836, 0.609316349029541, 1.303393588614199e-07, 0.6010323762893677, 0.5520449280738831, -0.024646179750561714, 0.6099250316619873, 0.4638727009296417, -0.030479636043310165, 0.600250244140625, 0.3922443985939026, -0.035060420632362366, 0.5882115364074707, 0.3314982056617737, -0.03913356363773346, 0.5760919451713562, 0.3831559121608734, -0.0015361408004537225, 0.5674235224723816, 0.31644460558891296, -0.01802007481455803, 0.5591398477554321, 0.29256460070610046, -0.035425785928964615, 0.5548223257064819, 0.29555967450141907, -0.04630543664097786, 0.5508744716644287, 0.4015384912490845, 0.002315922174602747, 0.5375176668167114, 0.32799527049064636, -0.014574604108929634, 0.5317566990852356, 0.3071814179420471, -0.035943083465099335, 0.5338994860649109, 0.3230603337287903, -0.05004619061946869, 0.5304484367370605, 0.43559378385543823, 0.0016769662033766508, 0.5158164501190186, 0.36439111828804016, -0.01912020891904831, 0.5116889476776123, 0.33976155519485474, -0.04112895578145981, 0.5170832276344299, 0.3569611608982086, -0.05355021730065346, 0.5118351578712463, 0.4831452965736389, -0.0006607194081880152, 0.5029419660568237, 0.4255945384502411, -0.022812891751527786, 0.5030437111854553, 0.3948688805103302, -0.04095977917313576, 0.5106038451194763, 0.39010941982269287, -0.05174161493778229]",[]
"[0.5649239420890808, 0.5485734939575195, -8.763433534397791e-09, 0.6011902689933777, 0.48047465085983276, -0.012566020712256432, 0.6179221272468567, 0.38714271783828735, -0.012784221209585667, 0.617090106010437, 0.30626899003982544, -0.015244976617395878, 0.6177562475204468, 0.2447175681591034, -0.017021100968122482, 0.6008625030517578, 0.31858760118484497, 0.01661117747426033, 0.5946570634841919, 0.2475769966840744, 0.005060834344476461, 0.5887598395347595, 0.22993843257427216, -0.0068112085573375225, 0.5867009162902832, 0.23402132093906403, -0.013492573983967304, 0.5750585198402405, 0.32288241386413574, 0.01642395369708538, 0.5627227425575256, 0.2501194179058075, -0.0007430583355017006, 0.5592865943908691, 0.27742087841033936, -0.013334320858120918, 0.5616379380226135, 0.3250366151332855, -0.01666135899722576, 0.5500088930130005, 0.338859498500824, 0.01241155993193388, 0.5367169380187988, 0.26795220375061035, -0.0067533343099057674, 0.540242612361908, 0.3082299530506134, -0.010186501778662205, 0.5486668944358826, 0.36005914211273193, -0.006240568123757839, 0.5251761078834534, 0.3649846911430359, 0.006907863076776266, 0.5178881287574768, 0.31068819761276245, -0.009212836623191833, 0.5253523588180542, 0.338841050863266, -0.010126893408596516, 0.5362081527709961, 0.3798617124557495, -0.005676083732396364]",[]
"[0.5797825455665588, 0.36882585287094116, -2.045539986283984e-07, 0.5660973787307739, 0.3350091576576233, -0.055725809186697006, 0.57646244764328, 0.27606910467147827, -0.07300655543804169, 0.5917483568191528, 0.2185937613248825, -0.07926045358181, 0.6074749231338501, 0.17339962720870972, -0.0805986300110817, 0.6393692493438721, 0.23987363278865814, -0.043073635548353195, 0.6424186825752258, 0.14389155805110931, -0.05801121145486832, 0.6156034469604492, 0.13077932596206665, -0.06504036486148834, 0.5956416726112366, 0.14641714096069336, -0.0666026920080185, 0.636001467704773, 0.2337062805891037, -0.01631803624331951, 0.6256207823753357, 0.1587809920310974, -0.032845888286828995, 0.5987768769264221, 0.16919192671775818, -0.0422494076192379, 0.5870296955108643, 0.19479729235172272, -0.04490312561392784, 0.62870192527771, 0.2259228527545929, 0.005527564790099859, 0.6137956380844116, 0.1679413914680481, -0.012056577950716019, 0.5924233198165894, 0.18268036842346191, -0.022444721311330795, 0.5835054516792297, 0.20792798697948456, -0.025342101231217384, 0.6211838126182556, 0.2152886688709259, 0.023454725742340088, 0.6100956797599792, 0.16925521194934845, 0.009835387580096722, 0.5948756337165833, 0.1704729199409485, 0.0018289596773684025, 0.5868443846702576, 0.18379978835582733, -0.000796978478319943]","[0.573642909526825, 0.45924580097198486, 7.771099319597852e-08, 0.560735821723938, 0.37254083156585693, -0.03645023703575134, 0.5737333297729492, 0.291550874710083, -0.040447454899549484, 0.5896515250205994, 0.22265072166919708, -0.037038952112197876, 0.6019301414489746, 0.17215877771377563, -0.028607027605175972, 0.6294119358062744, 0.2552044093608856, -0.002427457133308053, 0.6371214985847473, 0.17250193655490875, -0.0037870462983846664, 0.6131515502929688, 0.1462775468826294, -0.007842942140996456, 0.5919079184532166, 0.14239650964736938, -0.008942171931266785, 0.6266646385192871, 0.26171210408210754, 0.018697848543524742, 0.6295441389083862, 0.17693760991096497, 0.021740829572081566, 0.6068905591964722, 0.1595880687236786, 0.015576345846056938, 0.5902304649353027, 0.1587175726890564, 0.011122467927634716, 0.6185150742530823, 0.2647278606891632, 0.03497910872101784, 0.6161506175994873, 0.19731251895427704, 0.03432973101735115, 0.5981102585792542, 0.18429233133792877, 0.02493833377957344, 0.5840073823928833, 0.18476901948451996, 0.019207093864679337, 0.6100223064422607, 0.26452067494392395, 0.04809689149260521, 0.6106483936309814, 0.20504727959632874, 0.0484292171895504, 0.5982232093811035, 0.19209648668766022, 0.04422721266746521, 0.5863027572631836, 0.1941855400800705, 0.04180806502699852]"
"[0.5781483054161072, 0.38991186022758484, -1.2443389607597055e-07, 0.569310188293457, 0.33331331610679626, -0.046678073704242706, 0.5831704139709473, 0.2734134793281555, -0.06011108309030533, 0.6023764610290527, 0.20989598333835602, -0.06430140137672424, 0.6173532605171204, 0.15696954727172852, -0.06382492929697037, 0.6438183784484863, 0.24092574417591095, -0.02513875812292099, 0.6486629247665405, 0.14421886205673218, -0.03418984264135361, 0.6203469038009644, 0.13143736124038696, -0.04099567234516144, 0.5993831753730774, 0.14613279700279236, -0.04318416118621826, 0.6414448618888855, 0.24025075137615204, 0.0001456317404517904, 0.6412724256515503, 0.15633217990398407, -0.008365385234355927, 0.6117696762084961, 0.1542501151561737, -0.017883503809571266, 0.5928534865379333, 0.17150485515594482, -0.022400103509426117, 0.6339664459228516, 0.2376078963279724, 0.021055344492197037, 0.6290399432182312, 0.16875651478767395, 0.011231141164898872, 0.6044422388076782, 0.17417269945144653, 0.00037482305197045207, 0.587385892868042, 0.19385145604610443, -0.00468544103205204, 0.6257618069648743, 0.23205971717834473, 0.03862009197473526, 0.6195667386054993, 0.18199482560157776, 0.029016099870204926, 0.6012341976165771, 0.1831478774547577, 0.020297855138778687, 0.5868378281593323, 0.19667284190654755, 0.016505088657140732]",[]
"[0.5684043765068054, 0.370266318321228, -1.769161173115208e-07, 0.5686208009719849, 0.337094247341156, -0.04762911796569824, 0.5855201482772827, 0.28234100341796875, -0.06197868287563324, 0.6026113629341125, 0.2240598052740097, -0.06833911687135696, 0.6167416572570801, 0.1713312566280365, -0.07053771615028381, 0.637502908706665, 0.2361902892589569, -0.02538609877228737, 0.6452087759971619, 0.14760300517082214, -0.042707521468400955, 0.6190941333770752, 0.13598719239234924, -0.05337494984269142, 0.5983349680900574, 0.1526448130607605, -0.05676627159118652, 0.6245571374893188, 0.22863782942295074, -0.003708862466737628, 0.6183327436447144, 0.15518003702163696, -0.025821683928370476, 0.5943619608879089, 0.17321866750717163, -0.04053030163049698, 0.5861629247665405, 0.2030012458562851, -0.04439615085721016, 0.6109275817871094, 0.22312390804290771, 0.012943215668201447, 0.602451741695404, 0.17372997105121613, -0.01104024238884449, 0.5852570533752441, 0.19737529754638672, -0.02422606199979782, 0.5793038010597229, 0.22669292986392975, -0.025840958580374718, 0.5985009074211121, 0.21875132620334625, 0.026532892137765884, 0.5919153690338135, 0.17907671630382538, 0.007562689948827028, 0.5792768597602844, 0.19959624111652374, -0.0011409828439354897, 0.5739019513130188, 0.22801290452480316, -0.0016840348253026605]",[]
"[0.564246416091919, 0.3808618187904358, -1.3655788677624514e-07, 0.5667296648025513, 0.3480508625507355, -0.05351218953728676, 0.5839290022850037, 0.2875525951385498, -0.06860300898551941, 0.6006877422332764, 0.2270631641149521, -0.07459093630313873, 0.6140307188034058, 0.16819579899311066, -0.07619354128837585, 0.6315565705299377, 0.23881247639656067, -0.02612994611263275, 0.6354992389678955, 0.1499498188495636, -0.04473073408007622, 0.6104037761688232, 0.13827338814735413, -0.05530393496155739, 0.5904936194419861, 0.15608039498329163, -0.057790033519268036, 0.6150738000869751, 0.23261965811252594, -0.0013441088376566768, 0.6028032302856445, 0.16183294355869293, -0.025428252294659615, 0.5823848247528076, 0.19083823263645172, -0.038468264043331146, 0.5780232548713684, 0.22890178859233856, -0.039615239948034286, 0.5986608266830444, 0.22981546819210052, 0.017210407182574272, 0.5842023491859436, 0.18541644513607025, -0.009749784134328365, 0.5700340867042542, 0.2208847999572754, -0.0216312725096941, 0.5692871809005737, 0.255930632352829, -0.02058800682425499, 0.585272490978241, 0.2271033525466919, 0.032133813947439194, 0.5752485394477844, 0.1935359239578247, 0.010656114667654037, 0.5648247599601746, 0.2205391377210617, 0.0016716259997338057, 0.5635037422180176, 0.2519494891166687, 0.0021040854044258595]",[]
"[0.5648337006568909, 0.3759385943412781, -1.5175886858287413e-07, 0.5678892731666565, 0.3420112133026123, -0.05006638541817665, 0.5862340927124023, 0.2808453440666199, -0.06275540590286255, 0.6031000018119812, 0.2169620394706726, -0.06695009022951126, 0.6169576048851013, 0.16148923337459564, -0.0668981671333313, 0.6324253082275391, 0.23565419018268585, -0.021681249141693115, 0.6362977027893066, 0.14451010525226593, -0.037246957421302795, 0.6100671291351318, 0.13598193228244781, -0.04530277103185654, 0.5898429751396179, 0.15600666403770447, -0.04611668363213539, 0.6177531480789185, 0.23168514668941498, 0.002657148754224181, 0.6070149540901184, 0.1614426076412201, -0.019284158945083618, 0.5823942422866821, 0.1849236786365509, -0.03282329812645912, 0.5747939944267273, 0.21698662638664246, -0.03413056209683418, 0.6026589274406433, 0.22803477942943573, 0.021483367308974266, 0.5880506038665771, 0.18081896007061005, -0.0035035070031881332, 0.5708085298538208, 0.21264958381652832, -0.016564948484301567, 0.5678530335426331, 0.24672578275203705, -0.016267115250229836, 0.5895583629608154, 0.22345837950706482, 0.037227656692266464, 0.57973712682724, 0.184714213013649, 0.017663581296801567, 0.5688464641571045, 0.20974542200565338, 0.00919219758361578, 0.5672712326049805, 0.24230362474918365, 0.010153267532587051]",[]
"[0.5678936839103699, 0.37142473459243774, -1.647121052883449e-07, 0.5753467679023743, 0.33611372113227844, -0.049728117883205414, 0.5970898270606995, 0.27638399600982666, -0.060821980237960815, 0.6143305897712708, 0.20929864048957825, -0.0626971498131752, 0.6263660192489624, 0.1505821943283081, -0.06056974083185196, 0.6388267874717712, 0.22848647832870483, -0.01987048238515854, 0.6370335221290588, 0.1412321925163269, -0.034206852316856384, 0.6082664132118225, 0.13415399193763733, -0.04219239950180054, 0.5881461501121521, 0.1553461253643036, -0.04289747774600983, 0.6237677931785583, 0.22482958436012268, 0.005981826689094305, 0.6104079484939575, 0.15571469068527222, -0.013558020815253258, 0.5846702456474304, 0.18045133352279663, -0.025486698374152184, 0.5756171941757202, 0.21613053977489471, -0.025748061016201973, 0.6068267226219177, 0.22310450673103333, 0.026416968554258347, 0.5893117785453796, 0.17393702268600464, 0.0023993905633687973, 0.569904625415802, 0.2066846489906311, -0.009446908719837666, 0.5666912794113159, 0.24205173552036285, -0.008070697076618671, 0.5913668870925903, 0.21891355514526367, 0.043977782130241394, 0.5790894031524658, 0.18039686977863312, 0.024323556572198868, 0.5671738386154175, 0.20535236597061157, 0.016258591786026955, 0.5664989948272705, 0.2368718832731247, 0.01794416271150112]",[]
"[0.567380964756012, 0.3726387023925781, -1.995911276253537e-07, 0.5849621891975403, 0.3406386971473694, -0.04371495917439461, 0.6125918030738831, 0.28015807271003723, -0.05247097089886665, 0.6308978199958801, 0.21106646955013275, -0.05441292002797127, 0.6400887966156006, 0.1524263620376587, -0.05239254608750343, 0.6431286334991455, 0.21999172866344452, -0.01340578868985176, 0.6424726843833923, 0.13662776350975037, -0.031123068183660507, 0.6144940257072449, 0.13261829316616058, -0.039828088134527206, 0.5960512161254883, 0.15284103155136108, -0.04070686176419258, 0.6212028861045837, 0.22165364027023315, 0.006661706604063511, 0.5966203808784485, 0.16525982320308685, -0.016379229724407196, 0.5758883357048035, 0.2078675925731659, -0.025452807545661926, 0.5758200287818909, 0.2467603236436844, -0.023377053439617157, 0.5984610319137573, 0.2287282943725586, 0.020645257085561752, 0.5715320706367493, 0.18785400688648224, -0.006447190884500742, 0.559450089931488, 0.23160886764526367, -0.01311630941927433, 0.5645374059677124, 0.26787200570106506, -0.007914666086435318, 0.5785909295082092, 0.23755651712417603, 0.03172120079398155, 0.5602726936340332, 0.20348943769931793, 0.01047619991004467, 0.5544044375419617, 0.23605301976203918, 0.005543926265090704, 0.5603120923042297, 0.27015820145606995, 0.00992908887565136]",[]
