Left,Right
"[0.5111297369003296, 0.9665320515632629, 2.2688867318265693e-07, 0.46642816066741943, 0.9454216957092285, -0.006899003870785236, 0.43651697039604187, 0.8929507732391357, -0.01314543467015028, 0.4218616187572479, 0.8353254199028015, -0.018076177686452866, 0.4065524637699127, 0.7896397709846497, -0.023016799241304398, 0.4551120102405548, 0.8092076182365417, -0.02009742520749569, 0.4455595016479492, 0.7212510704994202, -0.029857827350497246, 0.43931320309638977, 0.6735186576843262, -0.03469471633434296, 0.43479064106941223, 0.635242223739624, -0.03739093989133835, 0.4823812246322632, 0.7970897555351257, -0.02382040023803711, 0.47469985485076904, 0.6934752464294434, -0.03391183167695999, 0.4695758819580078, 0.6288248300552368, -0.04046741873025894, 0.4669971764087677, 0.5789096355438232, -0.04466843977570534, 0.5076397657394409, 0.8014020323753357, -0.027359366416931152, 0.5083469152450562, 0.7065868973731995, -0.038419704884290695, 0.5091103911399841, 0.6451224088668823, -0.046554744243621826, 0.5095416307449341, 0.595849871635437, -0.05139787495136261, 0.5299835801124573, 0.8167079091072083, -0.030561145395040512, 0.5357545018196106, 0.7488752603530884, -0.04058004170656204, 0.5386115908622742, 0.705655574798584, -0.044868748635053635, 0.5414434671401978, 0.6669066548347473, -0.04675929993391037]",[]
"[0.5117919445037842, 0.9702191352844238, 3.195026181401772e-07, 0.46542659401893616, 0.9496957659721375, -0.004471010994166136, 0.4357679784297943, 0.8971529603004456, -0.008471759967505932, 0.4226939082145691, 0.836894690990448, -0.011253610253334045, 0.4079156816005707, 0.7917153239250183, -0.014450105838477612, 0.45213186740875244, 0.8166818618774414, -0.018398437649011612, 0.44344502687454224, 0.7244216799736023, -0.027686776593327522, 0.4389629364013672, 0.6719198822975159, -0.03132457286119461, 0.43720585107803345, 0.6295980215072632, -0.03291422128677368, 0.4807971119880676, 0.8015445470809937, -0.022669192403554916, 0.47579672932624817, 0.6914618015289307, -0.033235352486371994, 0.4728500545024872, 0.6181556582450867, -0.03978569805622101, 0.47165411710739136, 0.5610837340354919, -0.04376425966620445, 0.5068629384040833, 0.8035609126091003, -0.02652561664581299, 0.5076456069946289, 0.7080578804016113, -0.03774959594011307, 0.5074812769889832, 0.6459815502166748, -0.046338122338056564, 0.5062611699104309, 0.5950744152069092, -0.05130700021982193, 0.5300996899604797, 0.817455530166626, -0.029720043763518333, 0.5348886251449585, 0.7482393383979797, -0.03926842287182808, 0.5362781286239624, 0.7046966552734375, -0.04380153492093086, 0.5370141267776489, 0.6657887697219849, -0.04600931331515312]",[]
"[0.4895441234111786, 0.7983560562133789, 2.293940184472376e-07, 0.4478447437286377, 0.7648481130599976, 0.0019367430359125137, 0.42650938034057617, 0.7048394680023193, -7.530564744229196e-06, 0.4166421890258789, 0.6439443826675415, -0.0011277521261945367, 0.4028784930706024, 0.6017465591430664, -0.0023423638194799423, 0.4501498341560364, 0.6400237679481506, -0.017036639153957367, 0.4369325637817383, 0.5512866377830505, -0.025496317073702812, 0.42967912554740906, 0.5084651112556458, -0.0267410259693861, 0.4252624809741974, 0.47716063261032104, -0.02619023248553276, 0.477315217256546, 0.6323899030685425, -0.022777065634727478, 0.47543710470199585, 0.5226384401321411, -0.03490011394023895, 0.4731029272079468, 0.45832282304763794, -0.0399472676217556, 0.4722835123538971, 0.409221351146698, -0.04148846119642258, 0.503711998462677, 0.6434046626091003, -0.026853956282138824, 0.5201542377471924, 0.548755943775177, -0.03984108194708824, 0.5304982662200928, 0.49335670471191406, -0.046268265694379807, 0.5384941101074219, 0.4501650333404541, -0.04828928783535957, 0.5263785719871521, 0.668624222278595, -0.029204456135630608, 0.5522083044052124, 0.6097801327705383, -0.03831621631979942, 0.5673437118530273, 0.5776837468147278, -0.03984101116657257, 0.577879786491394, 0.548507809638977, -0.03904687240719795]","[0.5089046359062195, 0.8922255635261536, 4.0010769453147077e-07, 0.45721888542175293, 0.8221884965896606, -0.00013926441897638142, 0.43417540192604065, 0.739420473575592, 0.0012840464478358626, 0.42301732301712036, 0.664221465587616, 0.002131543355062604, 0.4078807830810547, 0.6114106178283691, 0.00283905491232872, 0.4554649591445923, 0.7085302472114563, 0.005693178158253431, 0.4461001455783844, 0.6274084448814392, 0.003561293473467231, 0.44223418831825256, 0.5745812654495239, -9.192122524837032e-05, 0.44081801176071167, 0.5295984745025635, -0.003009052714332938, 0.4810721278190613, 0.7002812623977661, 0.003840147517621517, 0.48385605216026306, 0.6167411804199219, 0.0032233325764536858, 0.4858320951461792, 0.5593147277832031, -0.0026074666529893875, 0.491627961397171, 0.5133773684501648, -0.008197263814508915, 0.5045948624610901, 0.7003405690193176, 0.0014852624153718352, 0.5147543549537659, 0.622769832611084, -0.002472059801220894, 0.5209736227989197, 0.5666355490684509, -0.010772960260510445, 0.5291215181350708, 0.5221700668334961, -0.017337912693619728, 0.5261833071708679, 0.7114277482032776, -0.00046306848526000977, 0.5418576002120972, 0.6502460241317749, -0.004936107434332371, 0.5543369054794312, 0.6081528067588806, -0.009555567055940628, 0.5669240355491638, 0.5729172229766846, -0.012930960394442081]"
"[0.4815891683101654, 0.9528393745422363, 3.383597970696428e-07, 0.4323209822177887, 0.9241464138031006, -0.005554745439440012, 0.4082924425601959, 0.8553725481033325, -0.008380342274904251, 0.4008536636829376, 0.7806114554405212, -0.009294461458921432, 0.3864380419254303, 0.729286253452301, -0.010487782768905163, 0.42842864990234375, 0.7639593482017517, -0.016483327373862267, 0.42730361223220825, 0.6639308929443359, -0.022730354219675064, 0.4279070198535919, 0.6085381507873535, -0.024884164333343506, 0.4292828440666199, 0.5629788637161255, -0.025806035846471786, 0.4600546061992645, 0.7573392987251282, -0.018435342237353325, 0.45938101410865784, 0.6482279300689697, -0.024703482165932655, 0.4614412486553192, 0.5828125476837158, -0.028552070260047913, 0.4647390842437744, 0.5336495637893677, -0.03125545382499695, 0.4876002073287964, 0.7692981958389282, -0.020057138055562973, 0.49535468220710754, 0.6757065653800964, -0.027430731803178787, 0.5005449056625366, 0.6147471070289612, -0.03386545926332474, 0.5032078623771667, 0.5682271718978882, -0.037927109748125076, 0.5109063982963562, 0.7930837869644165, -0.02138708159327507, 0.5218977928161621, 0.7240292429924011, -0.026174819096922874, 0.5272341370582581, 0.6826997995376587, -0.028449231758713722, 0.5304430723190308, 0.6492589712142944, -0.029674997553229332]",[]
"[0.48090773820877075, 0.9601882100105286, 2.9907394605288573e-07, 0.43246224522590637, 0.9277949333190918, -0.006071301642805338, 0.409010112285614, 0.8546075820922852, -0.009216070175170898, 0.4015757143497467, 0.7795705199241638, -0.010717730969190598, 0.38643836975097656, 0.7289153933525085, -0.012257269583642483, 0.4296904504299164, 0.7694057822227478, -0.016192102804780006, 0.4279630482196808, 0.6665214896202087, -0.023973660543560982, 0.4281255602836609, 0.608693540096283, -0.02732943929731846, 0.4288727045059204, 0.5615832805633545, -0.02898784540593624, 0.46005257964134216, 0.763291597366333, -0.018634939566254616, 0.4596058428287506, 0.6505609750747681, -0.0256093330681324, 0.4611341655254364, 0.5840551853179932, -0.029835056513547897, 0.46304112672805786, 0.5324718952178955, -0.032811108976602554, 0.48641037940979004, 0.7735488414764404, -0.021000461652874947, 0.49361884593963623, 0.676410436630249, -0.028882687911391258, 0.5002351403236389, 0.6149584650993347, -0.03459431231021881, 0.5039989352226257, 0.5655582547187805, -0.03836055099964142, 0.5077223777770996, 0.7942184805870056, -0.023224754258990288, 0.5178139805793762, 0.7226099967956543, -0.0297242384403944, 0.5239777565002441, 0.679745614528656, -0.03214026615023613, 0.5276427865028381, 0.6429914236068726, -0.03337455540895462]",[]
"[0.4841403067111969, 0.9431339502334595, 3.5772535511569004e-07, 0.4368988871574402, 0.9123435616493225, -0.008524672128260136, 0.41299837827682495, 0.83882075548172, -0.014213768765330315, 0.405667245388031, 0.7668440937995911, -0.017723174765706062, 0.3936699628829956, 0.7132023572921753, -0.021528730168938637, 0.4329630136489868, 0.7498265504837036, -0.024335576221346855, 0.43511325120925903, 0.6420661807060242, -0.036037594079971313, 0.43700721859931946, 0.5781250596046448, -0.04215250164270401, 0.43966197967529297, 0.5273938179016113, -0.04515399411320686, 0.4628037214279175, 0.7465693950653076, -0.025744449347257614, 0.4648846983909607, 0.6317087411880493, -0.03416009619832039, 0.46644943952560425, 0.5644356608390808, -0.038812752813100815, 0.4694494903087616, 0.5135268568992615, -0.04203476384282112, 0.48991745710372925, 0.7590407133102417, -0.026927364990115166, 0.49614599347114563, 0.6566413044929504, -0.035332970321178436, 0.5012747049331665, 0.595349907875061, -0.040611639618873596, 0.505620539188385, 0.5489556193351746, -0.0441562682390213, 0.512727677822113, 0.7820971608161926, -0.028221603482961655, 0.5223177075386047, 0.7099664807319641, -0.03654858469963074, 0.5281146168708801, 0.6653047800064087, -0.03996129706501961, 0.5321544408798218, 0.6268799304962158, -0.04134630784392357]",[]
"[0.48833033442497253, 0.9126533269882202, 3.133136488031596e-07, 0.4405868947505951, 0.8738327622413635, -0.004705784376710653, 0.41672560572624207, 0.7989429235458374, -0.008098681457340717, 0.4081360697746277, 0.7288511395454407, -0.009816174395382404, 0.3974381685256958, 0.6774117946624756, -0.011726303957402706, 0.4424571692943573, 0.7172725200653076, -0.02038576640188694, 0.43919751048088074, 0.614412784576416, -0.029644330963492393, 0.4365321695804596, 0.5585825443267822, -0.03312486410140991, 0.4343831241130829, 0.51350998878479, -0.03445559740066528, 0.47199922800064087, 0.714767575263977, -0.022936027497053146, 0.47407063841819763, 0.6020339131355286, -0.03191453963518143, 0.4758665859699249, 0.5381887555122375, -0.0360308475792408, 0.47836482524871826, 0.4893014132976532, -0.03840743750333786, 0.4983174502849579, 0.7279849648475647, -0.024893855676054955, 0.5094367861747742, 0.6332476139068604, -0.03423492982983589, 0.5168432593345642, 0.5750528573989868, -0.03940918669104576, 0.522304892539978, 0.5284987092018127, -0.04212353006005287, 0.5196735858917236, 0.752133846282959, -0.026372279971837997, 0.5308676958084106, 0.6791386008262634, -0.033319272100925446, 0.5365933775901794, 0.6349119544029236, -0.03526604548096657, 0.5404824018478394, 0.5962042808532715, -0.035729266703128815]",[]
"[0.49502843618392944, 0.8701457381248474, 2.948257815660327e-07, 0.4486234188079834, 0.8271512985229492, -0.0052280910313129425, 0.4246789813041687, 0.7588759660720825, -0.010715633630752563, 0.4151245355606079, 0.6928812861442566, -0.01459252554923296, 0.40886613726615906, 0.6410479545593262, -0.01864115707576275, 0.4486878514289856, 0.6791760325431824, -0.025955935940146446, 0.431281715631485, 0.5760132670402527, -0.0390341579914093, 0.415981650352478, 0.520124077796936, -0.04494734853506088, 0.4025918245315552, 0.4763588011264801, -0.047543492168188095, 0.47792279720306396, 0.6780319213867188, -0.029516739770770073, 0.47949549555778503, 0.5664752721786499, -0.041003406047821045, 0.479177325963974, 0.5027097463607788, -0.045983146876096725, 0.47966137528419495, 0.45340725779533386, -0.04875807836651802, 0.5039677619934082, 0.6931614279747009, -0.032391972839832306, 0.5178239345550537, 0.5973498821258545, -0.04328877478837967, 0.5255041718482971, 0.5376940965652466, -0.04788901284337044, 0.5310733318328857, 0.4903755486011505, -0.05011722445487976, 0.5249097943305969, 0.7197861671447754, -0.034855917096138, 0.5392565131187439, 0.6507947444915771, -0.0424099862575531, 0.54654461145401, 0.6088687777519226, -0.042869288474321365, 0.5525680780410767, 0.5719901323318481, -0.04201054200530052]",[]
"[0.5047127604484558, 0.8417378664016724, 2.632643827382708e-07, 0.4543687105178833, 0.8006270527839661, -0.0031538945622742176, 0.4335188567638397, 0.7233006954193115, -0.004994686227291822, 0.42863500118255615, 0.6478721499443054, -0.004969852976500988, 0.4236050248146057, 0.5919937491416931, -0.005124903284013271, 0.4596799612045288, 0.6549896597862244, -0.019032079726457596, 0.44673117995262146, 0.5561800003051758, -0.02624187245965004, 0.4363441467285156, 0.5011553764343262, -0.028151536360383034, 0.430148720741272, 0.4576529264450073, -0.028693970292806625, 0.49214738607406616, 0.6438316702842712, -0.02172759361565113, 0.4915062487125397, 0.5336546897888184, -0.029912613332271576, 0.4901507794857025, 0.46818721294403076, -0.03394573554396629, 0.49091145396232605, 0.41657117009162903, -0.03647106885910034, 0.520768404006958, 0.6487106084823608, -0.023568598553538322, 0.5354750156402588, 0.5468042492866516, -0.03398307040333748, 0.5429104566574097, 0.480848491191864, -0.041133709251880646, 0.549394428730011, 0.4268862307071686, -0.04544069617986679, 0.543283224105835, 0.6657000184059143, -0.024412916973233223, 0.5673423409461975, 0.5903973579406738, -0.0337323397397995, 0.582893967628479, 0.5407242774963379, -0.03789878264069557, 0.5953419208526611, 0.4957153797149658, -0.03986949101090431]",[]
"[0.5139532685279846, 0.8025434017181396, 2.6580252665553417e-07, 0.4648818373680115, 0.7583580613136292, 0.0025688880123198032, 0.4436912536621094, 0.6843807101249695, 0.002226754557341337, 0.4366646111011505, 0.6120103597640991, 0.0029671413358300924, 0.4295497238636017, 0.5577645897865295, 0.0036121036391705275, 0.46860745549201965, 0.6214255690574646, -0.01482872013002634, 0.46193286776542664, 0.5210509896278381, -0.019873861223459244, 0.4560534954071045, 0.4666615128517151, -0.019779851660132408, 0.4527708888053894, 0.4249039888381958, -0.018857544288039207, 0.5012289881706238, 0.6128787398338318, -0.018919123336672783, 0.5035736560821533, 0.5035210251808167, -0.025263069197535515, 0.502694308757782, 0.4413094222545624, -0.02773888409137726, 0.5026548504829407, 0.3957238495349884, -0.0293107982724905, 0.5298475623130798, 0.6207454800605774, -0.021271193400025368, 0.5470578074455261, 0.5204839110374451, -0.029277581721544266, 0.5543928146362305, 0.4596776068210602, -0.03367293253540993, 0.5593704581260681, 0.41373032331466675, -0.036212656646966934, 0.5516849756240845, 0.6416341662406921, -0.022023046389222145, 0.5755994319915771, 0.5704598426818848, -0.028479866683483124, 0.590242862701416, 0.5287529230117798, -0.029578175395727158, 0.6000069975852966, 0.49322885274887085, -0.029369520023465157]",[]
