Left,Right
"[0.48254162073135376, 0.6519625186920166, 3.421080521093245e-07, 0.45899373292922974, 0.6342471837997437, -0.04780174419283867, 0.44499796628952026, 0.5800324082374573, -0.06926269084215164, 0.42925161123275757, 0.5141554474830627, -0.08234746009111404, 0.40874433517456055, 0.45882007479667664, -0.09390109032392502, 0.4607938230037689, 0.4586659371852875, -0.044243331998586655, 0.4573505222797394, 0.36466994881629944, -0.05971295014023781, 0.45350170135498047, 0.3018486797809601, -0.07283981889486313, 0.45034360885620117, 0.24996162950992584, -0.0818723663687706, 0.47454315423965454, 0.44577914476394653, -0.02460608258843422, 0.469684898853302, 0.3513200283050537, -0.035589952021837234, 0.4633873403072357, 0.2907317578792572, -0.04456100985407829, 0.4561067223548889, 0.24219444394111633, -0.05124518275260925, 0.4835420846939087, 0.4497430920600891, -0.00831027701497078, 0.4778629541397095, 0.3700323700904846, -0.015350890345871449, 0.47256654500961304, 0.3167170286178589, -0.020851872861385345, 0.4660000205039978, 0.2730810344219208, -0.025122979655861855, 0.48917293548583984, 0.4644501209259033, 0.003607977880164981, 0.48786234855651855, 0.4025742709636688, -0.00047317042481154203, 0.48471519351005554, 0.3636038303375244, -0.0035471052397042513, 0.48088037967681885, 0.33096787333488464, -0.006066686008125544]","[0.601243257522583, 0.783128559589386, -1.2741990929043823e-07, 0.5679726004600525, 0.7481497526168823, -0.020270753651857376, 0.5486176609992981, 0.6795903444290161, -0.028755594044923782, 0.5301746726036072, 0.6137363910675049, -0.031703248620033264, 0.5085580348968506, 0.575340211391449, -0.03249504044651985, 0.6034522652626038, 0.6158208847045898, -0.031136739999055862, 0.5601905584335327, 0.5317521095275879, -0.04304688051342964, 0.5247994661331177, 0.527945876121521, -0.04895970970392227, 0.5025140643119812, 0.54351806640625, -0.04992742836475372, 0.6047534942626953, 0.6200520992279053, -0.022552255541086197, 0.5592697262763977, 0.5311346650123596, -0.03359762951731682, 0.5232637524604797, 0.5269324779510498, -0.03758841007947922, 0.4996265172958374, 0.5452081561088562, -0.03799097239971161, 0.595825731754303, 0.6314062476158142, -0.014692959375679493, 0.5502340197563171, 0.5587543845176697, -0.022259876132011414, 0.5202412605285645, 0.5486218929290771, -0.023364484310150146, 0.5007796287536621, 0.5551071166992188, -0.022084271535277367, 0.5810366272926331, 0.6465239524841309, -0.007913765497505665, 0.5435295701026917, 0.5867319107055664, -0.012495935894548893, 0.5223056077957153, 0.5735254883766174, -0.011870888993144035, 0.5085548162460327, 0.5732001662254333, -0.009762725792825222]"
"[0.472544401884079, 0.6688757538795471, 3.505857932850631e-07, 0.4513017535209656, 0.6425508260726929, -0.0406331941485405, 0.4365813434123993, 0.5828817486763, -0.058864716440439224, 0.4232157766819, 0.5196924209594727, -0.07062900811433792, 0.404034823179245, 0.4631972908973694, -0.08082125335931778, 0.4550320506095886, 0.4674486517906189, -0.03519158810377121, 0.45016756653785706, 0.3701050579547882, -0.04965989291667938, 0.4450134038925171, 0.30880746245384216, -0.061535563319921494, 0.4402257204055786, 0.2589505910873413, -0.0694996640086174, 0.4702170193195343, 0.4587055444717407, -0.02099679224193096, 0.4634758234024048, 0.35970085859298706, -0.03260737285017967, 0.455906480550766, 0.2960440516471863, -0.04274044185876846, 0.44773441553115845, 0.245808407664299, -0.04980429261922836, 0.4825664758682251, 0.464154988527298, -0.010145958513021469, 0.4770645499229431, 0.37939774990081787, -0.01840657740831375, 0.47122880816459656, 0.3228693902492523, -0.025355469435453415, 0.4647267758846283, 0.27683573961257935, -0.030538002029061317, 0.4932868480682373, 0.47983312606811523, -0.0031810032669454813, 0.4935714900493622, 0.4177217483520508, -0.008848250843584538, 0.49082615971565247, 0.37809616327285767, -0.012936820276081562, 0.48706942796707153, 0.344997763633728, -0.015980228781700134]","[0.6081980466842651, 0.7792590856552124, -3.1584590942657087e-07, 0.562738835811615, 0.7704213857650757, -0.029509011656045914, 0.5343077182769775, 0.7123238444328308, -0.04326353594660759, 0.522307813167572, 0.641083300113678, -0.04781588912010193, 0.510597825050354, 0.5965270400047302, -0.050557464361190796, 0.5877104997634888, 0.6730112433433533, -0.06668636202812195, 0.5408595204353333, 0.5961742997169495, -0.08284270018339157, 0.5076526403427124, 0.582288920879364, -0.08477906137704849, 0.4868946671485901, 0.5832669734954834, -0.08324006199836731, 0.6061611175537109, 0.6368414163589478, -0.053719840943813324, 0.5523515939712524, 0.5393872261047363, -0.07176763564348221, 0.513878583908081, 0.5398299098014832, -0.06962287425994873, 0.4918966293334961, 0.5590598583221436, -0.06515070050954819, 0.6106696724891663, 0.6130539774894714, -0.03956856578588486, 0.5577104687690735, 0.530116081237793, -0.05632796138525009, 0.5243787169456482, 0.5376700162887573, -0.05349970981478691, 0.5068998336791992, 0.5571359992027283, -0.048212312161922455, 0.6047470569610596, 0.6039258241653442, -0.026286296546459198, 0.5631462931632996, 0.5467436909675598, -0.039284396916627884, 0.536983072757721, 0.5543836951255798, -0.03844110295176506, 0.5232234597206116, 0.5732858180999756, -0.035015400499105453]"
"[0.4568009078502655, 0.6982766389846802, 2.2568707436221302e-07, 0.42747369408607483, 0.660834550857544, -0.02166563645005226, 0.4070543050765991, 0.5904468297958374, -0.03328121826052666, 0.3918081521987915, 0.5300849676132202, -0.04294252023100853, 0.36794131994247437, 0.4915279448032379, -0.05175451189279556, 0.4363170564174652, 0.47819510102272034, -0.01723921298980713, 0.43020448088645935, 0.3859199583530426, -0.03158831223845482, 0.4255618155002594, 0.3303264379501343, -0.0439637266099453, 0.4215220808982849, 0.28288209438323975, -0.052791524678468704, 0.452068567276001, 0.47380563616752625, -0.01619136519730091, 0.44715315103530884, 0.3775787353515625, -0.027513394132256508, 0.43980324268341064, 0.3175851106643677, -0.03648219630122185, 0.43202126026153564, 0.2695474624633789, -0.04284274950623512, 0.46818113327026367, 0.4881986975669861, -0.017942627891898155, 0.46645641326904297, 0.40147867798805237, -0.027073947712779045, 0.4618886411190033, 0.3494188189506531, -0.0310995951294899, 0.4562965929508209, 0.30606403946876526, -0.03415647894144058, 0.48482459783554077, 0.5179809331893921, -0.022430680692195892, 0.48816198110580444, 0.4526665210723877, -0.029850829392671585, 0.4871719479560852, 0.40922728180885315, -0.03188469260931015, 0.4854626953601837, 0.36870288848876953, -0.03307284042239189]","[0.620438277721405, 0.8041621446609497, -3.6364042443892686e-07, 0.5685197710990906, 0.8059000372886658, -0.02838749811053276, 0.5313053131103516, 0.7557650804519653, -0.042713675647974014, 0.5148007869720459, 0.687177836894989, -0.048562970012426376, 0.5058994889259338, 0.6390343904495239, -0.052630458027124405, 0.5783827900886536, 0.685207724571228, -0.06215621531009674, 0.5260822772979736, 0.6259508728981018, -0.07872798293828964, 0.4942893981933594, 0.6258181929588318, -0.08212979137897491, 0.4751957058906555, 0.6364936232566833, -0.08220209181308746, 0.5935481190681458, 0.6497685313224792, -0.05094189569354057, 0.5326992869377136, 0.5672059655189514, -0.07049811631441116, 0.4979259967803955, 0.5843775868415833, -0.06995344161987305, 0.4789767563343048, 0.6141142845153809, -0.06649897247552872, 0.5968468189239502, 0.6300880312919617, -0.039008621126413345, 0.5384353399276733, 0.5603083372116089, -0.055928196758031845, 0.5075982213020325, 0.5788257122039795, -0.053259797394275665, 0.49159419536590576, 0.6026726961135864, -0.048394106328487396, 0.5913406610488892, 0.6275395154953003, -0.02806822769343853, 0.5463639497756958, 0.5792601108551025, -0.040651459246873856, 0.5226852297782898, 0.5883380174636841, -0.0401943139731884, 0.5098540186882019, 0.6057460308074951, -0.03735503926873207]"
"[0.4602428078651428, 0.743615984916687, 2.5147170390482643e-07, 0.42329132556915283, 0.7124292850494385, -0.03246784955263138, 0.3980504870414734, 0.6389436721801758, -0.046146102249622345, 0.38511013984680176, 0.5660353302955627, -0.05555565282702446, 0.366346538066864, 0.514096200466156, -0.06354580074548721, 0.4443657696247101, 0.5289046168327332, -0.024587659165263176, 0.44886335730552673, 0.4353176951408386, -0.03908666595816612, 0.4504631757736206, 0.37886905670166016, -0.051479075103998184, 0.4508330821990967, 0.3298441767692566, -0.06020696833729744, 0.4658218324184418, 0.5214601159095764, -0.017994742840528488, 0.47124552726745605, 0.4197865426540375, -0.02916674129664898, 0.4692387282848358, 0.35777708888053894, -0.03809887170791626, 0.46545758843421936, 0.3054201006889343, -0.04435763508081436, 0.48362863063812256, 0.5317610502243042, -0.015163918025791645, 0.4883531630039215, 0.44066721200942993, -0.025154631584882736, 0.4856511652469635, 0.38187921047210693, -0.030294528231024742, 0.4816039204597473, 0.33070915937423706, -0.03374277427792549, 0.5000358819961548, 0.5559114217758179, -0.01586264744400978, 0.5080052018165588, 0.48921698331832886, -0.023998403921723366, 0.5086731314659119, 0.4464402496814728, -0.026446299627423286, 0.5078443288803101, 0.4080967605113983, -0.02766314335167408]","[0.6361754536628723, 0.7984044551849365, -7.507733101874692e-08, 0.6294194459915161, 0.7136951088905334, 0.010750329121947289, 0.6078360676765442, 0.6493974328041077, 0.008180933073163033, 0.5772273540496826, 0.6152626872062683, 0.003314498346298933, 0.54908287525177, 0.6160915493965149, -0.0026569487527012825, 0.6050707697868347, 0.6217494010925293, -0.011573693715035915, 0.5522668957710266, 0.5569338202476501, -0.022856391966342926, 0.5252352952957153, 0.5638877749443054, -0.027524424716830254, 0.5130804777145386, 0.5829198956489563, -0.027389980852603912, 0.5862799286842346, 0.6518731713294983, -0.021144213154911995, 0.536543607711792, 0.5711680054664612, -0.02894974686205387, 0.5151258111000061, 0.5697513222694397, -0.026674605906009674, 0.50608891248703, 0.5824023485183716, -0.022811396047472954, 0.5675874352455139, 0.6881888508796692, -0.029041802510619164, 0.5260193347930908, 0.6031954884529114, -0.03312259539961815, 0.5078985691070557, 0.5934076905250549, -0.02470831573009491, 0.5002370476722717, 0.5978366732597351, -0.017210666090250015, 0.5512599349021912, 0.7267106771469116, -0.03563784062862396, 0.5237648487091064, 0.6501743793487549, -0.03558754175901413, 0.514833927154541, 0.6284881234169006, -0.02586313895881176, 0.5104716420173645, 0.6218274831771851, -0.017134591937065125]"
"[0.44960108399391174, 0.7383863925933838, 3.2339733024855377e-07, 0.41553202271461487, 0.7014034986495972, -0.030088361352682114, 0.39263680577278137, 0.630216121673584, -0.04395575448870659, 0.37920403480529785, 0.5591722726821899, -0.05381030961871147, 0.3589974045753479, 0.5058649182319641, -0.062324848026037216, 0.435442179441452, 0.51902836561203, -0.024840883910655975, 0.4381554424762726, 0.42739203572273254, -0.03926713392138481, 0.43908271193504333, 0.37123560905456543, -0.05128195881843567, 0.43938741087913513, 0.3217706084251404, -0.059894632548093796, 0.4553329050540924, 0.514411449432373, -0.019717885181307793, 0.45889532566070557, 0.41410237550735474, -0.03142699599266052, 0.45709556341171265, 0.35154151916503906, -0.0408259853720665, 0.45411816239356995, 0.2986566424369812, -0.047535814344882965, 0.473260760307312, 0.5282542705535889, -0.018035367131233215, 0.4775165319442749, 0.43819308280944824, -0.029473330825567245, 0.4753800630569458, 0.37880516052246094, -0.036619916558265686, 0.4724169373512268, 0.3271571695804596, -0.04164759814739227, 0.4910077154636383, 0.5573626756668091, -0.019373323768377304, 0.5006429553031921, 0.49157679080963135, -0.029038861393928528, 0.5039815306663513, 0.4485298991203308, -0.03342023119330406, 0.5062100291252136, 0.4078758955001831, -0.03631364554166794]","[0.6270732879638672, 0.8349031805992126, -4.165046263437944e-08, 0.6217133402824402, 0.7540972828865051, 0.007142834831029177, 0.5947539210319519, 0.689766526222229, 0.005488663911819458, 0.5627605319023132, 0.6579760313034058, 0.002337682293727994, 0.5339887738227844, 0.6605759859085083, -0.00124770135153085, 0.5858889222145081, 0.6539056897163391, -0.006652391515672207, 0.5389412641525269, 0.6039756536483765, -0.014207066036760807, 0.510930061340332, 0.6054805517196655, -0.01959645189344883, 0.49429261684417725, 0.6188016533851624, -0.021407345309853554, 0.5717743635177612, 0.6817150712013245, -0.013021220453083515, 0.5266424417495728, 0.622439444065094, -0.014642622321844101, 0.5035293102264404, 0.6243122220039368, -0.014233372174203396, 0.4927315413951874, 0.641115128993988, -0.014675567857921124, 0.5567081570625305, 0.7179704904556274, -0.018070003017783165, 0.5195224285125732, 0.660895049571991, -0.015440783463418484, 0.5101081728935242, 0.6663734912872314, -0.009097996167838573, 0.5115749835968018, 0.6869394779205322, -0.00627047847956419, 0.5420833230018616, 0.7563151717185974, -0.022714708000421524, 0.520310640335083, 0.7034903168678284, -0.018719183281064034, 0.5162309408187866, 0.7016915082931519, -0.010644175112247467, 0.5173570513725281, 0.7164265513420105, -0.004940585233271122]"
"[0.4495438039302826, 0.7368577718734741, 2.469751052558422e-07, 0.4170818328857422, 0.693143367767334, -0.02414420247077942, 0.395407110452652, 0.6227735280990601, -0.036914847791194916, 0.3819851279258728, 0.557059109210968, -0.04730087146162987, 0.365109384059906, 0.5052831172943115, -0.056694626808166504, 0.4373478889465332, 0.5148242712020874, -0.018917104229331017, 0.4405355155467987, 0.42584145069122314, -0.03401341661810875, 0.44152894616127014, 0.37154245376586914, -0.04680160805583, 0.4420565664768219, 0.3249550461769104, -0.055814556777477264, 0.45850566029548645, 0.5119292140007019, -0.01707005500793457, 0.46308469772338867, 0.4150645136833191, -0.02857140451669693, 0.46230456233024597, 0.35424840450286865, -0.037940628826618195, 0.4602479040622711, 0.3043840825557709, -0.044617556035518646, 0.4777289032936096, 0.5277249813079834, -0.018423449248075485, 0.48275065422058105, 0.44023770093917847, -0.028434237465262413, 0.4819647967815399, 0.3836464583873749, -0.03409244492650032, 0.47942015528678894, 0.3346595764160156, -0.03831057623028755, 0.4973442554473877, 0.5598711371421814, -0.022586096078157425, 0.5065302848815918, 0.4964931309223175, -0.031341638416051865, 0.5075272917747498, 0.45315682888031006, -0.03464346006512642, 0.5061782002449036, 0.4132222831249237, -0.0365944430232048]","[0.6178943514823914, 0.8506594300270081, -1.2804204629901506e-07, 0.5670458078384399, 0.8588464260101318, -0.004203818738460541, 0.5241668224334717, 0.8196955323219299, -0.006924821063876152, 0.5074431896209717, 0.7678490877151489, -0.006954772863537073, 0.5095184445381165, 0.7288541793823242, -0.005012731067836285, 0.5442821979522705, 0.7444355487823486, -0.025776278227567673, 0.4956905245780945, 0.67662113904953, -0.029524974524974823, 0.4729962944984436, 0.6759734153747559, -0.023006532341241837, 0.4648100733757019, 0.688258945941925, -0.016072511672973633, 0.5616720914840698, 0.7030044198036194, -0.024317722767591476, 0.5072771310806274, 0.6320657730102539, -0.02970193512737751, 0.48160263895988464, 0.6346507668495178, -0.0217401385307312, 0.47058892250061035, 0.6559807658195496, -0.013395051471889019, 0.5724623203277588, 0.6803027391433716, -0.021564455702900887, 0.5213407278060913, 0.6140415072441101, -0.025466011837124825, 0.49570900201797485, 0.6197146773338318, -0.017189214006066322, 0.4819367527961731, 0.6387262940406799, -0.009183704853057861, 0.576935887336731, 0.6793398857116699, -0.018577737733721733, 0.53679358959198, 0.6354405879974365, -0.021151132881641388, 0.5126876831054688, 0.6361290216445923, -0.015667665749788284, 0.498333215713501, 0.648598313331604, -0.009191927500069141]"
"[0.4579327702522278, 0.7396871447563171, 1.8864514572669577e-07, 0.4259735345840454, 0.6898847818374634, -0.015063026919960976, 0.407106876373291, 0.6198591589927673, -0.02413572371006012, 0.39398956298828125, 0.5535936951637268, -0.032580818980932236, 0.37700799107551575, 0.5090802311897278, -0.04085034132003784, 0.4522685408592224, 0.5247336030006409, -0.013078177347779274, 0.4562112092971802, 0.43498554825782776, -0.024828165769577026, 0.457058310508728, 0.3818823993206024, -0.035554926842451096, 0.4575500786304474, 0.33444762229919434, -0.04387708380818367, 0.47083985805511475, 0.5242654085159302, -0.015690237283706665, 0.47662144899368286, 0.4259565472602844, -0.0256208349019289, 0.47581690549850464, 0.36494481563568115, -0.03483504056930542, 0.4725794494152069, 0.31375613808631897, -0.042045556008815765, 0.4873526394367218, 0.5416027307510376, -0.020341387018561363, 0.49350684881210327, 0.45396217703819275, -0.028507599607110023, 0.4914131462574005, 0.39541634917259216, -0.03404150530695915, 0.48693108558654785, 0.3455156981945038, -0.0389733724296093, 0.5046831369400024, 0.5738282203674316, -0.027022626250982285, 0.5164223313331604, 0.5106969475746155, -0.03438688442111015, 0.519517719745636, 0.46630337834358215, -0.03738640248775482, 0.5201865434646606, 0.4275064468383789, -0.03981931507587433]","[0.6168581247329712, 0.8463535904884338, -3.478528043387996e-08, 0.5670263767242432, 0.8484187722206116, -0.006929322145879269, 0.5224162340164185, 0.8065811395645142, -0.011388244107365608, 0.49867498874664307, 0.7519604563713074, -0.012816847302019596, 0.48687005043029785, 0.7104769945144653, -0.012937543913722038, 0.5408684015274048, 0.742851734161377, -0.02945574000477791, 0.4898584485054016, 0.6751114130020142, -0.03704049438238144, 0.4677622318267822, 0.6651666164398193, -0.036307308822870255, 0.45677024126052856, 0.6645621061325073, -0.03308119997382164, 0.5553358793258667, 0.7070872187614441, -0.02732887864112854, 0.5020492076873779, 0.6270968317985535, -0.0336766391992569, 0.47420668601989746, 0.6205294132232666, -0.029118774458765984, 0.45867663621902466, 0.6275711059570312, -0.02387135662138462, 0.5653082728385925, 0.6853025555610657, -0.023959578946232796, 0.516940176486969, 0.6106799244880676, -0.02774304337799549, 0.4954720735549927, 0.6178826689720154, -0.02099982462823391, 0.48707711696624756, 0.6312682032585144, -0.014784435741603374, 0.5701890587806702, 0.6792399287223816, -0.02069476619362831, 0.5338337421417236, 0.6286474466323853, -0.022089891135692596, 0.5165184736251831, 0.6361046433448792, -0.015836115926504135, 0.5112454891204834, 0.6481635570526123, -0.009404744021594524]"
"[0.47841522097587585, 0.7511104941368103, 2.301389372405538e-07, 0.4444727897644043, 0.7105292081832886, -0.022999363020062447, 0.4225090444087982, 0.6370272636413574, -0.034325383603572845, 0.4086965024471283, 0.5678144097328186, -0.04335654154419899, 0.3916851878166199, 0.516934871673584, -0.05120698735117912, 0.46849149465560913, 0.5330142974853516, -0.017216285690665245, 0.47366249561309814, 0.44345545768737793, -0.028983701020479202, 0.47625458240509033, 0.3904852271080017, -0.03928571566939354, 0.47852155566215515, 0.34440410137176514, -0.0470101423561573, 0.4874100685119629, 0.5317951440811157, -0.015048952773213387, 0.49281013011932373, 0.43633151054382324, -0.02478940039873123, 0.4930456876754761, 0.3768208622932434, -0.03317369520664215, 0.49203550815582275, 0.3277894854545593, -0.03932339698076248, 0.5039802193641663, 0.546826958656311, -0.015795201063156128, 0.5081165432929993, 0.45946112275123596, -0.02492307871580124, 0.5067780017852783, 0.40170302987098694, -0.03114868327975273, 0.5038313865661621, 0.3520239293575287, -0.035882387310266495, 0.5202466249465942, 0.5754442811012268, -0.019130483269691467, 0.5293656587600708, 0.512296199798584, -0.027389589697122574, 0.5318356156349182, 0.4697949290275574, -0.031476330012083054, 0.5326797366142273, 0.4315396249294281, -0.0342768058180809]","[0.6111254692077637, 0.8274332880973816, -7.849982353036467e-08, 0.5675877928733826, 0.8210041522979736, -0.004672897979617119, 0.526786208152771, 0.7592177391052246, -0.011263594031333923, 0.5094712376594543, 0.6849207878112793, -0.017616013064980507, 0.5145074129104614, 0.6264892816543579, -0.02257649041712284, 0.5231322646141052, 0.7286892533302307, -0.0239387396723032, 0.4745561182498932, 0.6535541415214539, -0.04243282601237297, 0.469836950302124, 0.6340432167053223, -0.050541073083877563, 0.475068598985672, 0.6317722797393799, -0.05258665978908539, 0.5373174548149109, 0.7005206346511841, -0.027342423796653748, 0.4970373213291168, 0.615213930606842, -0.04370211809873581, 0.5024114847183228, 0.6259104609489441, -0.04425198584794998, 0.5128669738769531, 0.6482988595962524, -0.04143296927213669, 0.5530635118484497, 0.678444504737854, -0.03097584657371044, 0.518364429473877, 0.5959208011627197, -0.04480770602822304, 0.5213862061500549, 0.6137935519218445, -0.03941208869218826, 0.5299647450447083, 0.6383165121078491, -0.03244861587882042, 0.5670365691184998, 0.6614179611206055, -0.034530699253082275, 0.536124050617218, 0.59627765417099, -0.04243429750204086, 0.5363218188285828, 0.6089112162590027, -0.03730742633342743, 0.5433905720710754, 0.6286670565605164, -0.031189095228910446]"
[],"[0.4869951903820038, 0.7594410181045532, 3.468387319571775e-07, 0.4503912329673767, 0.7206950187683105, -0.03556578978896141, 0.43046534061431885, 0.6511587500572205, -0.05090171471238136, 0.4182142913341522, 0.5771982669830322, -0.06122537702322006, 0.401950478553772, 0.5181773900985718, -0.06928374618291855, 0.4760001599788666, 0.5407406091690063, -0.023050591349601746, 0.482767790555954, 0.44562244415283203, -0.035554755479097366, 0.4864028990268707, 0.38897061347961426, -0.046362005174160004, 0.48946675658226013, 0.34115397930145264, -0.05366862565279007, 0.49909162521362305, 0.538114607334137, -0.012081091292202473, 0.5044387578964233, 0.4375448524951935, -0.021336494013667107, 0.5043547749519348, 0.37623825669288635, -0.02851705625653267, 0.5025150179862976, 0.3251977562904358, -0.03313181921839714, 0.5183385014533997, 0.5495722889900208, -0.0052065602503716946, 0.5215311050415039, 0.46126651763916016, -0.013271831907331944, 0.5199178457260132, 0.40323561429977417, -0.017444683238863945, 0.5167169570922852, 0.35329949855804443, -0.0199013389647007, 0.5371122360229492, 0.5718048214912415, -0.0020325223449617624, 0.5428584218025208, 0.5055347681045532, -0.007827561348676682, 0.5433328747749329, 0.4659402370452881, -0.009411806240677834, 0.5424339771270752, 0.4306294322013855, -0.009910326451063156]"
[],"[0.4803712069988251, 0.7561677098274231, 3.593323185668851e-07, 0.45015814900398254, 0.7186837196350098, -0.04034511372447014, 0.42904993891716003, 0.6471796631813049, -0.05738930031657219, 0.4145975410938263, 0.5730058550834656, -0.06776101887226105, 0.39825424551963806, 0.5105501413345337, -0.07568445801734924, 0.47423118352890015, 0.5407398343086243, -0.03265844285488129, 0.479775607585907, 0.4448031187057495, -0.04638290032744408, 0.48247572779655457, 0.3866226375102997, -0.05762071534991264, 0.4845500886440277, 0.33659136295318604, -0.06504397839307785, 0.4936046004295349, 0.5359288454055786, -0.01880187727510929, 0.5000037550926208, 0.4348323941230774, -0.028150541707873344, 0.4993455708026886, 0.3695886731147766, -0.03461619094014168, 0.497236430644989, 0.3193677067756653, -0.038886308670043945, 0.5092729330062866, 0.545486569404602, -0.009034795686602592, 0.5144487619400024, 0.45779097080230713, -0.017311370000243187, 0.5129734873771667, 0.3990362882614136, -0.021827332675457, 0.5098161697387695, 0.3494477868080139, -0.024597126990556717, 0.5241108536720276, 0.5648208856582642, -0.0032258261926472187, 0.5322547554969788, 0.5018890500068665, -0.010022401809692383, 0.5332015752792358, 0.4613718092441559, -0.013073369860649109, 0.5327019095420837, 0.42436379194259644, -0.014532415196299553]"
